RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31
9,0,California,state,,181445.28808467826,182056.65453809226,182880.98036311512,184669.63202651808,186747.05366076788,188987.9650668248,191354.80926102694,193827.14345172132,196306.43593862132,198657.12955076023,200970.3758348038,203232.19535715823,205144.71926813235,207037.34075187342,209169.30684620177,211820.89595592243,214476.94133894946,216889.08337965666,219147.4960268796,221324.60075825138,223438.89382348536,225415.42675272597,227270.67123771855,229003.50378322764,230402.5904689791,231834.5021737256,233512.1612643411,235776.74090136893,238419.8737538089,241351.95364952195,244744.46055390732,248397.53838483975,252089.28225366803,255592.08935712467,259022.25965823024,262402.7831996736,265389.1842862168,268174.7392011732,271126.8339329075,274558.92567554535,278369.4321066754,281893.36535162403,285614.0901421761,289533.9365367587,293889.4974199986,298131.52264948114,302217.40063218353,306166.4638931619,310254.63275212795,314861.2307136572,320117.250779589,326151.49159965396,333098.09899711556,340850.1123352733,348775.8951881101,356341.006653193,363506.4121549665,370387.39180208446,376435.1219126911,382275.89290374663,387473.0876100117,393106.7633752562,399029.48685028503,405708.5943561134,412205.5103508932,418213.23998182104,423961.2928500334,429792.3105326372,435650.6116125318,441401.32061789493,446066.6505417104,450196.2982511833,453636.7054590932,456696.1661350187,459610.0939062378,462226.29935547797,464826.1337999163,466623.91151620075,467290.38458332286,467294.71240841673,466292.3098434203,465150.86986991,463934.03521176055,462877.973350433,462005.48672361387,460981.6376783545,459517.35295053496,457641.1766112431,454715.9904314342,451347.3081178929,447035.8546931047,442540.080274936,437488.6486564556,432188.78299061675,426861.5947861336,421150.5779394607,415462.5530905814,408748.18222213717,400727.4256476132,391326.60634919495,381320.88329776464,371604.02520414646,361762.1761972625,352287.2223153811,343534.34112547716,335966.364427919,328629.7617921378,321590.1813956822,315008.883768851,310215.46793614735,306244.8818176884,302514.2362789128,298899.349578274,295740.0561178082,293396.7408204984,291438.0419650791,289903.86371073377,289085.84418284637,289890.5129652294,291732.9304373215,293604.10279796907,294385.2945553951,295383.62967461883,296627.34314244235,297996.8643651001,297933.17485170154,296833.05921103945,294954.6418184378,293038.4175837203,290982.9801984178,289162.3695289239,287865.38141557033,286854.9941656837,285886.80247457186,284460.9216212398,282943.47298832884,280664.1993545831,278829.6175217781,277231.92056830245,275489.3657841087,273409.5054718978,271189.1086646023,270092.448023856,269377.47836233204,269008.5639825653,268463.3683065581,267857.62112525624,267447.6148282104,267650.30255113076,268726.2303180236,270270.9677813241,272716.3743413718,276036.7825748483,280311.6209396144,285020.93306274473,290040.63840426155,294738.0194365217,298831.8229841593,302276.4230234959,306293.7722054505,311807.2206324036,318520.7402875596,325298.68061830214,331823.02112633706,338247.5536660357,344624.1601217952,349971.32338522887,354275.26136404794,357383.19358029665,359960.73056345154,362305.00130109646,365168.7946875038,368255.67008385883,370808.7852477832,372511.707554617,374030.4972726218,376539.86513271835,379744.6503159621,383299.65159159136,386558.76161268883,389387.362799645,391741.68744565843,393652.4352048014,395549.45171826705,397720.7148582185,399946.72672952054,401700.8202740531,402903.1076980594,403978.08352659945,405301.45185890776,406411.71438920806,407441.0714637837,410615.05127434357,415892.63292743714,421872.6284070524,426422.50504539744,429485.50643444504,432198.01813343284,433261.3971096883,433036.17516310414,431556.5342283126,431075.66937988554,431953.81689337664,434381.7085538245,439112.8185585791,445366.2771213066,452143.79232915957,457711.0909965153,461811.7226582491,465376.0334270783,467167.34846696485,468739.16436625016,470385.2235537776,473811.02724993246,477578.396008413,481955.74961660994,486876.0257296712,492301.76073928835,497266.20455834904,501364.84154026,505135.08509721915,508215.2256458515,511047.83875718777,514080.38152463984,517543.97731996304,521236.77692048537,523907.8456099339,525497.0521371508,525306.6173674745,524112.5541372316,522795.7993271998,522144.2767900449,521809.5534605948,521647.69714309974,522226.05882551655,524057.9926695931,526786.0971569434,529969.3203989249,533416.8976713141,536959.130245368,539775.5816105473,542007.7236812384,544119.3444276646,546125.7825710621,546447.6404406162,545381.1421656418,545369.5212022108,548822.0232020469,556300.5907766717,565898.258311597,576935.013722351,587859.1993952125,596878.2612259592,604543.2704084737,611434.2617024597,620294.6163537909,630810.7356493892,642002.7777136149,652558.556751533,660292.3263248295,666013.8623041189,671007.4205888028,677205.5102968233,684586.5315415517,694391.2002233354,706662.0573661368,721374.5876435441,734911.5113918745,745281.5277879314,750924.7857717713,751311.806471663,746802.7635386124,739548.9111087928,733118.959724532,728127.3911551815,723104.7762296624,716909.2414119072
54,1,Texas,state,,103786.301516816,103841.42315956554,103867.41796110047,104000.56993815488,104086.15967933513,104183.08367045608,104247.06113596291,104438.92318861415,104691.5157874704,104963.16148177416,105277.09268091449,105625.97368253309,105835.84164396673,105806.94390189019,105600.96509159818,105478.56111370209,105517.3600224721,105639.08821228555,105783.0169791857,105913.10622419811,106050.79984571524,106195.6763491886,106302.77839300978,106390.27583296677,106422.26997501757,106503.87809281464,106703.79239137929,107053.69884126558,107466.06457856762,107928.73300203691,108399.70742465026,108898.23426340138,109338.46617257211,109717.23618363282,110040.52500468637,110316.74328697768,110529.25793495495,110669.32532790695,110825.84568744362,111008.0194457471,111214.75601975009,111423.53943878102,111629.98483136565,111870.73196408479,112089.85743834193,112313.6978814467,112476.3483980386,112614.74916105736,112956.86166342231,113722.42500252566,114931.94630073127,116131.03811701447,117121.6980617856,117757.56648421167,118352.50040526765,118894.33370377806,119506.80229105054,120077.44939761939,120588.6706310598,121036.0732702727,121512.35054410137,121913.26594127982,122270.39398059777,122585.11331197752,122926.96277487294,123300.16049154523,123630.3509620392,123939.30034272162,124248.51914418665,124499.22217164045,124792.13093749063,125030.82317755527,125226.93984236453,125424.77441577807,125665.05762162694,126049.74048299105,126575.64878505007,127158.52070485742,127739.78193606868,128256.19280798502,128805.34819064602,129483.615245222,130133.22167876986,130777.61512846757,131118.2437945863,131252.9738428895,131237.30925536694,131441.58059364208,131814.30456212212,132298.63655642982,132730.95889177706,133190.40848711322,133643.20245776547,134060.22207515573,134407.84184599793,134728.55950863787,134596.8830136439,134220.36744275442,133667.7956705908,133380.85039686257,133176.84777589617,132994.41344043973,132844.06162052206,132519.82691095085,132049.1743053949,131488.618655039,130938.62114201777,130430.13601966616,129963.7069635843,129716.7744803825,129613.42579375295,129598.65187976851,129600.31151233743,129579.93693812944,129592.36466783976,129486.0835709272,129345.10702426407,129157.1840797779,129199.2495627717,129318.0990624075,129373.08365296334,129357.55162670197,129377.68451129278,129541.46276304986,129731.6625049027,129776.39656326745,129548.59739911444,129106.53582585968,128582.44072118757,128055.00015321758,127507.74728237624,127032.69971033401,126616.41511088028,126177.4831913369,125745.81241978444,125331.78923563693,125005.12958640662,124672.46896164172,124488.8468609609,124381.70954146096,124344.74605184297,124241.99435438904,124048.07937949557,123821.2224655612,123714.65134028904,123864.20123750984,124138.84441934993,124434.37613552688,124766.06515484916,125208.17400243052,125692.00400989992,126037.54470082808,126322.72375096701,126604.3219949209,126947.13244499425,127313.74935671146,127810.05166181379,128428.94054116309,129152.48949930695,129854.98520935925,130664.03609306982,131631.1069680038,132556.07770489386,133447.58222308525,134134.5051270106,134913.68817612188,135634.2324839053,136443.73368891593,137418.4715667432,138533.72356614668,139678.49727515364,140667.7900040634,141655.04099378703,142653.2173719098,143792.32442562722,144825.9130375765,145745.0897515983,146411.52726669723,147233.78312289578,148178.82201561073,149330.25198943587,150511.70533573444,151663.05746144135,152753.74529809665,153808.0069576164,154853.108369007,155932.3550157853,157059.6130913807,158245.3032614389,159463.4200819958,160556.49936718462,161665.52346549733,162826.03790622647,164008.7994734566,164879.57182541382,165717.19941353545,166540.272553089,167513.41449151942,168328.5990995139,169124.6190041641,170037.80544737066,171040.54549591916,172164.94899329028,173249.84606417702,174299.40996629492,175232.0374177975,176212.6065799741,177318.29897456613,178320.79461127523,179236.7200756678,179957.7926977463,180725.06635961935,181504.86339823404,182426.75717630665,183421.5190162966,184512.45555914214,185581.0093508238,186548.28780679076,187661.77078432043,188690.57827130568,189764.2438860247,190592.01855881323,191556.6472245189,192436.61385844345,193303.8132452554,193976.71231999222,194737.8274015366,195584.47527945336,196436.02382032885,197201.03218220724,197878.75305854177,198446.79132039924,198948.58542087916,199426.505050012,199938.1150856218,200558.42088594628,201227.25672480572,202095.55918048727,203108.75391626856,204210.16630240597,205360.65826793178,206495.17271820354,207624.34063083198,208431.22955582492,208740.8501472351,208927.88185238294,209585.67739641332,210957.05547205554,213003.21465269485,215292.6252462483,217912.63556442352,220469.02088596704,223201.421257727,226140.00822230327,229468.2322820879,233133.02185034263,237322.19494895198,241806.40471243093,246101.57858487396,249558.06028992575,252243.30560456833,254868.4905310884,258087.5014310337,261720.08686284744,266370.2258178511,271469.5831956022,277197.5987683257,282803.34807981533,288005.11065586493,292564.32223106833,295315.75077005714,296153.94680930907,295467.4781148477,294536.41891567904,293583.8481731218,292102.1083483783,290862.83725475526
14,2,Florida,state,,101925.59370284817,102146.70931732762,102414.4012056312,102958.28877533927,103544.41961415205,104142.47669595026,104743.62073379119,105355.94501564199,105990.52587340896,106638.29622976032,107312.00153528973,108007.2228504012,108643.2945056709,109275.02290232468,109935.14841769141,110714.33473653418,111567.37928590334,112457.8218990283,113415.31737446687,114430.28155814398,115482.41133167998,116537.39809377673,117549.6709170614,118542.8003969456,119439.84876041558,120269.49675628758,121080.43836761916,121992.36023976549,122992.54218234522,124038.29061549203,125103.17459630873,126241.30891626228,127367.2104407325,128491.60946046964,129560.24749249515,130718.31812685967,131860.27651769074,133033.5993188937,134236.54811221504,135576.26976823653,136991.00822618444,138394.74036744714,139784.68375585,141205.91761941605,142681.24456069685,144175.89776926406,145642.614856187,147046.2626351477,148392.2757010516,149725.0480746551,151184.95667991787,152849.0769179275,154796.95392365163,157006.627467089,159461.7197387472,162165.4566444312,164910.79322734656,167548.1294741302,170022.28440041232,172543.83032413173,175133.43675788507,177902.3967701424,181004.50587648293,184658.60937317074,188736.42076705358,193160.92243357757,197885.56358634288,202769.2840083112,207555.26794815777,211963.1024788446,216038.59546350208,219857.5765171022,223387.78394653185,226663.1134703121,230063.19454400544,233844.83567941477,237470.008463014,240508.11045241042,242596.0795994938,243968.46192658576,244544.5576317076,244520.71072877673,244156.18374105287,243424.94571284307,242499.13827854593,241498.26255622032,240344.56402637743,239009.1603953929,237270.83885823353,235103.94459559474,232497.87768249167,229618.7045904738,226670.56015522484,223654.99624774393,220501.50042493976,217302.9556008648,213828.4772165151,210399.3629814915,206733.9221889264,203160.7684897976,199321.16032651483,195590.39505919578,191779.12679665466,187817.7152297469,183788.70233001056,179713.23538748026,175705.7865063415,171874.02417306948,168270.8476822386,165069.6067652633,162058.02242851804,159056.35163640845,156151.4534977825,153390.60721525192,151030.51756031447,148856.93146074694,146866.69608070256,145182.9745878045,144060.60801662315,143207.72624937244,142552.0963658891,141981.59071375564,141591.5164387933,141247.96510016613,140802.5875941924,140135.44032304743,139213.78354085603,138063.4178572936,136807.21071359087,135493.31375329898,134162.6490625102,132894.19354485962,131627.27127941608,130426.18751872615,129197.6357203555,128006.39151751768,126815.8601571413,125741.52281704487,124753.3996341862,123976.69151195443,123392.80239255622,123058.3459634424,122887.72845376113,122810.34449756566,122838.88603267372,122955.91571907252,123149.76889522729,123515.58991692674,123997.53598226835,124643.59399980016,125297.38310704188,125884.00040810501,126505.8428522579,127259.13865434048,128303.27619113411,129683.68240375089,131237.68439014946,132814.4582477956,134412.29093801617,136075.75211118982,137958.48862555658,139820.3793546889,141620.215992326,143358.46484916034,145059.97689723634,146866.43740323314,148471.75333959828,150097.0568462143,151625.52156716,153264.68424958,154813.49536306012,156205.023318819,157574.36029509516,158713.85993799468,159889.27183955043,160896.49758870408,161937.82154953535,162819.8391506128,163913.8991849972,165205.69780604696,166610.701741364,167846.72226594912,168943.47347126371,170045.96050177058,171287.49833770224,172545.28099103356,173969.36008750697,175479.07438436543,177132.29076449317,178870.3234867876,180551.44872534208,182118.3453870891,183551.5218030745,184898.97889784144,186128.7903237484,187433.98883568644,188730.5685636174,190113.34675144838,191324.1311557193,192579.18097784262,193998.3694655249,195573.20190361305,197024.72178584698,198234.6444068763,199302.77259414588,200502.90524090827,201892.10318986815,203376.24297979265,204692.6063052568,206073.65723544118,207398.81330813593,208874.9702904138,210282.92393156778,211775.15903141795,213291.42787105983,214882.19514745157,216391.71879612096,217812.58471232312,219300.91899148576,220724.14145474808,222143.1066023465,223318.2304262064,224794.2112117142,226230.51277718312,227686.73818960157,228897.53374894042,230185.13458235844,231571.2119554718,232785.42998391358,233834.57451930302,234502.3211219064,234989.7620975248,235257.20576798348,235671.5867521301,236215.50108413995,236953.24952112418,237692.6515106125,238677.6827196657,240024.27685688392,241678.37666217994,243672.45903596212,245546.36096929433,247195.88387796623,248213.28079316544,248545.29010843285,248738.55957521204,249361.2059189173,250954.01284957127,253492.73792128885,256484.30897763095,259989.03741516508,263470.9080040274,267097.5267824001,270732.9962813843,274606.84671165555,278901.06887372525,284056.4981394289,290346.1635413205,296926.9018010972,302958.43235236633,308025.3457541501,312921.4519463017,318257.4091186532,323932.13797702437,330897.4987341926,338887.2612895875,348151.97218573606,357524.38227334386,366227.3289313253,373786.2722691169,378949.51089871465,381536.6493376037,381819.63789693173,381354.7787946604,380715.15979555785,379325.7727088525,377816.03479376057
43,3,New York,state,,124854.00209189088,125299.28736902656,125727.41929184162,126647.73321350683,127598.13363397906,128625.5255825754,129549.1498491079,130357.98095378983,131075.9091416284,131846.8110572239,132794.58185925207,133838.85501638436,134843.24888574073,135679.67536622865,136432.12731359343,137213.72322720176,138074.21323552087,139023.44466792542,140020.15562664275,141066.97099144483,142090.1945414172,143168.57528558775,144300.4414420063,145505.93219337953,146698.45140648345,147780.9257756723,148697.57036388526,149597.68802246542,150554.74899716015,151665.59707485602,152859.0304691386,154192.2677762873,155565.41791590376,156935.72686876776,158270.08771912378,159655.39602641176,161010.7902675928,162328.72856815343,163732.1589891944,165111.62399953444,166520.97783963167,167918.2281474129,169384.2036451505,171049.1649103111,172851.27388289946,174706.99108385286,176332.32889397885,177793.9159812586,179219.02022648675,180569.24797243308,181699.81095521944,182820.0547676629,184136.04102631577,185759.34281928986,187585.1371679658,189463.9674252531,191441.53795871616,193386.12586803982,195359.2981663846,197248.89576764373,199052.54725917906,200810.72416089234,202429.21052129028,204136.23952815906,205947.45587576018,207817.81533457656,209785.00323183046,211840.50124381165,213997.3999797576,216191.7109853828,218175.13441928467,220151.43049948628,221878.62515163794,223458.61542231194,224763.3943042135,225897.01172098285,226968.01948611648,228074.06927419602,229109.91925567307,230037.00854687692,230637.0990749996,231077.5480297451,231332.01144414404,231601.79865295033,231827.21285594863,232011.65628830538,232256.24420541548,232357.64165484396,232550.43762839338,232581.6519842906,232630.61880493353,232697.41740604606,232705.24061113977,232875.89255057214,233046.98217755897,233139.64506614153,233197.25950631275,233084.17580851342,232955.67978138672,232661.59329651188,232168.8869874382,231495.1578461621,230601.68961670191,229634.99905266348,228554.85857758054,227254.32413697816,225828.92031011652,224460.981960859,223196.49598067743,222109.36346935903,221146.4819427069,220327.4328988831,219575.17380978927,218757.80085154503,217910.57963737045,216995.75821738222,216225.86768241343,215629.78223256185,215248.66188509917,214992.6781882043,214806.42828855957,214792.2247543737,214858.12415606008,215183.5501314764,215531.61830560942,215996.50634763308,216294.7870115539,216225.0335034063,215778.92029558812,214969.75947187087,214122.05744733402,213262.4121442236,212656.56664915997,212192.52372586922,211907.7500686031,211524.9342616721,211114.60135638437,210502.06072708222,209902.81606405694,209317.54193283373,208783.72998341508,208251.64559898316,207671.73848402686,207181.0254470084,206749.5460776638,206595.89250844237,206811.47458763744,207248.64474970094,207810.78260872388,208252.77448547838,208690.18944122,208857.9960518503,209085.1188831687,209039.46484085397,209030.79047379945,208945.50752126498,209304.86561537805,209969.71908861605,210768.6238253289,211552.54292567854,212427.77802469674,213584.97207193484,214745.55550067217,215802.6367333777,216669.28013538467,217485.75768549452,218094.28955289166,218426.23921785515,218747.75623811936,219271.8048307446,220237.1694661985,221364.26419546557,222694.43900263368,223624.60421392365,224439.66010312317,224984.6596394029,225706.27977027718,226232.01680519103,226829.72601752658,227279.9459433649,227662.96641300106,227978.03342041327,228352.8490274092,228907.42395644748,229782.1770732008,230692.59436170405,231795.68745108656,233089.2796070571,234810.4594046047,236590.7191455878,238020.13229949377,239182.12077933783,240053.39727711666,240763.28620803624,241119.8583644116,241736.1432785775,242650.26340251404,243975.47678251585,245085.18413444737,245909.77327699141,246599.35337968645,247402.06356589342,248532.67065022155,250037.779141494,251491.57163638048,253147.84398178977,254704.52208491822,256777.25962672615,258475.2227060049,259952.85931002823,261050.4119139101,262353.06552186393,263698.4376064608,266110.8889011293,268849.04069924465,272165.53372700844,274807.52854504716,276729.24230986537,278652.8497112945,280660.3725911283,283363.1911553444,285789.2920545074,288402.5793153188,290925.48170189233,293552.5990352409,295306.4527028824,296460.2307639416,297054.8912719554,298395.89389038,300453.89962073806,302821.96065007255,304829.02218266536,306140.1051726091,307885.8558695129,309820.7039427565,312103.4963047901,313611.65652307216,314807.0486516598,316493.42797746323,318465.84292848984,320888.2393100569,322736.36097206076,324360.91277493426,325762.06995704497,327018.81942092755,327790.14562563156,328152.03092592786,328735.7536931364,330879.7366371521,334124.39666762465,338269.4060631762,342792.0842535138,347177.7642978343,351852.28406857076,356321.5207077378,360502.7600592356,364731.85687133064,368752.30348451174,372846.0683328176,376058.60430054954,378472.81374352594,380886.3231352756,383570.5000253627,386358.872019842,389485.12801078387,393250.8558045186,398298.47049917624,403587.515277781,408505.0642276967,413176.3959658193,416399.5108202179,417527.32361879555,416383.3030439808,414949.3099056093,413769.5010460161,411895.3459602287,411206.07211151166
47,4,Pennsylvania,state,,88604.55267053189,88794.19623055997,88972.39104689758,89335.45512387661,89708.38167856199,90091.57770140767,90498.47441438677,90886.78260989628,91282.39067880507,91661.79492554975,92080.35179252004,92513.23254744924,92940.40913681705,93331.06138560502,93724.13376387268,94146.02342060732,94549.79982599248,94960.83945809875,95403.0433304467,95890.0636617802,96382.96354054449,96835.88500318199,97295.79116913059,97730.76266989746,98163.45621967713,98592.08484473517,99039.1419397805,99531.21514225577,100068.90684039083,100660.85965320932,101323.32372021016,102070.9052315975,102846.66830109512,103606.68733196583,104260.4427538163,104882.30785447324,105477.89472867385,106077.0629175392,106649.88156539116,107255.60064910696,107997.04714904248,108892.52102013229,109876.00609172981,110824.42845353896,111755.01514295921,112634.69245536788,113431.86957216992,114141.84333812869,114771.37245345309,115496.63464708581,116225.63797270058,117035.55944333517,117988.83376920172,119114.0205555561,120434.89906052967,121725.40343831055,123014.05740634432,124136.36973109543,125271.78726870811,126380.64349611387,127522.90465578689,128449.4826206327,129336.6770054457,130301.93781758775,131464.05965370472,132808.52724460323,134247.15937734116,135754.5978316311,137171.13207408218,138462.82366783006,139647.94914360438,140760.29919226692,141747.51685253342,142608.07686444372,143415.6755137034,144270.34226395402,145226.75949909087,146274.0545589119,147243.54514228567,148027.99248295187,148574.76676323413,149000.44469996207,149340.61215504038,149627.65395013746,149918.04981696187,150265.11877872454,150700.63055208462,151102.60070628807,151489.07540394386,151783.11236336056,152100.22271702785,152327.78619695283,152442.18616391756,152517.09609221434,152612.87931417266,152688.23418116648,152648.80324940654,152621.07284832254,152560.96762524883,152519.10298936523,152334.46160695792,152039.93172616186,151516.20337501835,150834.56097573056,150115.38482153253,149491.05184585357,148903.37761328407,148269.98369459764,147624.00274093132,147199.51383515444,146989.72387112206,146863.31370659277,146643.50993212298,146342.06395732542,146012.34478541216,145624.61591578918,145258.22675967583,145008.35132957235,144957.58685801423,145036.09922074588,145259.97583071425,145572.14503549424,146006.05399519225,146427.72496950417,146704.33963891608,146752.98522757273,146529.24539666335,146104.34129471253,145471.44818916512,144724.14344133946,143902.48823275522,143127.08219211377,142453.01144658518,141906.77624966527,141490.30963470167,141045.1877048894,140530.4006320541,139873.21655433788,139217.02764662713,138672.14947812678,138281.2551205329,137960.4460834012,137639.43087022993,137326.74039382103,137054.96021526135,136993.59911248123,137292.4148327157,137739.611904003,138180.95112311057,138388.23528328692,138503.16834242127,138439.5039253611,138378.56498428935,138274.75655133845,138223.93679567796,138219.7034152941,138282.365005856,138360.46704663287,138611.70467815196,139060.1538252419,139710.42039741343,140290.4959206758,140519.72755344762,140656.01720086287,140669.50665585502,140940.76786916138,141147.16054152665,141398.50350389475,141602.47052465825,141805.38266048153,142042.74946920175,142402.53881806738,142911.08466744164,143408.61589156804,143910.8845432734,144181.92311822242,144255.43229924253,144012.56275617087,143895.79499170414,143958.900570936,144104.1545724432,144210.51492258516,144431.36682759676,144855.69181359425,145445.6361358125,145986.01591157366,146624.70755067852,147345.13991653093,148052.68654137172,148606.1572800778,148919.1288682638,149315.462043157,149821.78997618548,150324.17374087506,150382.6245171535,150390.91560143422,150592.6961941795,151081.51298394366,151480.38200674683,151883.02574207072,152391.371719477,153027.10714554114,153625.5159771188,154299.34594833132,154887.6726077078,155411.22747644773,155841.42079294167,156358.59611940032,156911.6075960746,157477.95804615444,158061.99071966318,158689.51616549236,159374.2959772546,160179.07749949404,161106.89333217524,162030.291964315,162874.81251188586,163631.9135037748,164665.89562237353,165651.10275023663,166456.80761091135,166907.9274947151,167363.29145905236,167868.1816023202,168352.48969028846,168672.76979902014,169019.25390783543,169449.1396597928,170144.28199922925,171135.45968355113,172151.42934572743,172970.91730279216,173521.13673156645,174133.50633808246,174837.49651622772,175591.92182532008,176288.76266687768,177141.31210126553,178198.72170436944,179346.7009669477,180501.82006163755,181745.57644408118,183088.0278631507,184530.79829584053,185446.8375790997,185944.27834616983,186448.01098932806,187630.03665647854,189830.80216924995,192508.03766652584,195673.3267037888,198670.59451747374,201449.62374691817,204153.4726955775,206936.96630618177,209778.2837440021,212637.76767845094,215645.0022310627,217881.4646242824,218852.81831763347,218315.94530509264,217901.04083282468,218147.13208435025,219210.09395352635,221638.98653958205,225133.191067051,229460.62960204124,233374.4647411852,236410.6709670087,238787.9707314452,239760.96010732246,239688.2118755454,238902.04257910766,238759.3848059982,239087.34124636324,239378.98836563915,239958.0483164189
